Name,Dealer Page Link,List Address,Phone,Website,Inventory Count,Score,Review Count,Business Hours,State,Website Provider,Website Phone,Website Email,Chat Widget,Dealer Type,Google Map Phone,Google Map Website,google maps url,Website Enrichment Notes
Perrysburg Auto Mall,https://www.cargurus.com/Cars/m-Perrysburg-Auto-Mall-sp298495,"26875 N. Dixie Highway, Perrysburg, OH 43551 (41 mi)",(419) 502-5123,http://www.perrysburgautomall.com,251,3.67,3,WED 9:00 AM-6:00 PM MON 9:00 AM-9:00 PM THU 9:00 AM-9:00 PM TUE 9:00 AM-6:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-5:00 PM,Ohio,,,,,private,(420) 731-7736,,https://www.google.com/maps/search/?api=1&query=Perrysburg%20Auto%20Mall%2026875%20N.%20Dixie%20Highway%2C%20Perrysburg%2C%20OH%2043551%20%2841%20mi%29,Website could not be loaded
VanDevere Auto Outlet,https://www.cargurus.com/Cars/m-VanDevere-Auto-Outlet-sp287898,"3155 Arlington St., Akron, OH 44312 (82 mi)",(330) 915-3115,http://www.vandevereauto-outlet.com/,136,4.83,6,WED 9:00 AM-6:00 PM MON 9:00 AM-8:00 PM THU 9:00 AM-8:00 PM TUE 9:00 AM-6:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-5:00 PM,Ohio,,,,,private,(866) 469-6157,,https://www.google.com/maps/search/?api=1&query=VanDevere%20Auto%20Outlet%203155%20Arlington%20St.%2C%20Akron%2C%20OH%2044312%20%2882%20mi%29,Website could not be loaded
Volkswagen of Perrysburg,https://www.cargurus.com/Cars/m-Volkswagen-of-Perrysburg-sp308102,"26875 Dixie Hwy, Perrysburg, OH 43551 (41 mi)",(419) 574-4196,https://www.volkswagenofperrysburg.com/,131,5,1,WED 9:00 AM-6:00 PM MON 9:00 AM-9:00 PM THU 9:00 AM-9:00 PM TUE 9:00 AM-6:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-5:00 PM,Ohio,,,,,franchise,(420) 731-7736,,https://www.google.com/maps/search/?api=1&query=Volkswagen%20of%20Perrysburg%2026875%20Dixie%20Hwy%2C%20Perrysburg%2C%20OH%2043551%20%2841%20mi%29,Website could not be loaded
All Star Auto Group LLC,https://www.cargurus.com/Cars/m-All-Star-Auto-Group-LLC-sp417116,"9013 Youngstown Pittsburgh Rd, Youngstown, OH 44514 (82 mi)",(330) 576-8303,https://www.allstarautoohio.com/,66,0,0,WED 9:00 AM-6:00 PM MON 9:00 AM-6:00 PM THU 9:00 AM-6:00 PM TUE 9:00 AM-6:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-3:00 PM,Ohio,,,,,private,(330) 423-5090,https://allstarautoohio.com/,https://www.google.com/maps/search/?api=1&query=All%20Star%20Auto%20Group%20LLC%209013%20Youngstown%20Pittsburgh%20Rd%2C%20Youngstown%2C%20OH%2044514%20%2882%20mi%29,Website could not be loaded
GMC of Perrysburg,https://www.cargurus.com/Cars/m-GMC-of-Perrysburg-sp372677,"26875 Dixie Hwy Rte 25, Perrysburg, OH 43551 (41 mi)",(419) 658-7371,https://www.gmcofperrysburg.com/,80,0,0,WED 9:00 AM-6:00 PM MON 9:00 AM-9:00 PM THU 9:00 AM-9:00 PM TUE 9:00 AM-6:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-5:00 PM,Ohio,,,,,franchise,(420) 731-7736,,https://www.google.com/maps/search/?api=1&query=GMC%20of%20Perrysburg%2026875%20Dixie%20Hwy%20Rte%2025%2C%20Perrysburg%2C%20OH%2043551%20%2841%20mi%29,Website could not be loaded
Yark Chevrolet,https://www.cargurus.com/Cars/m-Yark-Chevrolet-sp51681,"26997 North Dixie Highway, Perrysburg, OH 43551 (41 mi)",Not Specified,Not Specified,240,4.5,2,WED 7:30 AM-6:00 PM MON 7:30 AM-8:00 PM THU 7:30 AM-8:00 PM TUE 7:30 AM-6:00 PM FRI 7:30 AM-6:00 PM SAT 7:30 AM-5:00 PM,Ohio,,,,,franchise,(419) 442-7731,https://www.yarkchevrolet.com/,https://www.google.com/maps/search/?api=1&query=Yark%20Chevrolet%2026997%20North%20Dixie%20Highway%2C%20Perrysburg%2C%20OH%2043551%20%2841%20mi%29,No dealer website provided
Smail GMC,https://www.cargurus.com/Cars/m-Smail-GMC-sp294574,"5116 U.S. 30, Greensburg, PA 15601 (82 mi)",(724) 262-5834,https://www.smailgmc.com,121,4.5,2,WED 9:00 AM-5:00 PM MON 9:00 AM-8:00 PM THU 9:00 AM-8:00 PM TUE 9:00 AM-8:00 PM FRI 9:00 AM-5:00 PM SAT 9:00 AM-5:00 PM,Ohio,,,,,franchise,(724) 798-0320,https://www.smailgmc.com/,https://www.google.com/maps/search/?api=1&query=Smail%20GMC%205116%20U.S.%2030%2C%20Greensburg%2C%20PA%2015601%20%2882%20mi%29,Website could not be loaded
Mansfield Motor Group,https://www.cargurus.com/Cars/m-Mansfield-Motor-Group-sp66933,"1493 Park Ave W, Mansfield, OH 44906 (41 mi)",Not Specified,Not Specified,305,5,1,WED 9:00 AM-6:00 PM MON 9:00 AM-8:00 PM THU 9:00 AM-8:00 PM TUE 9:00 AM-6:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-5:00 PM,Ohio,,,,,private,(419) 529-4000,http://www.mmgauto.com/?utm_source=google&utm_medium=organic&utm_campaign=GMB,https://www.google.com/maps/search/?api=1&query=Mansfield%20Motor%20Group%201493%20Park%20Ave%20W%2C%20Mansfield%2C%20OH%2044906%20%2841%20mi%29,No dealer website provided
"Bud Smail Motorcars, Ltd.",https://www.cargurus.com/Cars/m-Bud-Smail-Motorcars-Ltd-sp294576,"5035 U.S. 30, Greensburg, PA 15601 (82 mi)",(724) 903-5444,https://www.smailmercedesbenz.com,116,5,3,WED 9:00 AM-5:00 PM MON 9:00 AM-8:00 PM THU 9:00 AM-8:00 PM TUE 9:00 AM-8:00 PM FRI 9:00 AM-5:00 PM SAT 9:00 AM-5:00 PM,Ohio,,,,,private,(724) 798-0315,https://www.smailmercedesbenz.com/,https://www.google.com/maps/search/?api=1&query=Bud%20Smail%20Motorcars%2C%20Ltd.%205035%20U.S.%2030%2C%20Greensburg%2C%20PA%2015601%20%2882%20mi%29,Website could not be loaded
LaRiche Chevrolet Cadillac,https://www.cargurus.com/Cars/m-LaRiche-Chevrolet-Cadillac-sp51900,"215 E Main Cross St, Findlay, OH 45840 (41 mi)",Not Specified,Not Specified,135,5,3,WED 9:00 AM-6:00 PM MON 9:00 AM-8:00 PM THU 9:00 AM-8:00 PM TUE 9:00 AM-6:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-3:00 PM,Ohio,,,,,franchise,,,https://www.google.com/maps/search/?api=1&query=LaRiche%20Chevrolet%20Cadillac%20215%20E%20Main%20Cross%20St%2C%20Findlay%2C%20OH%2045840%20%2841%20mi%29,No dealer website provided
Diehl Toyota of Wooster,https://www.cargurus.com/Cars/m-Diehl-Toyota-of-Wooster-sp276638,"1363 W Old Lincoln Way, Wooster, OH 44691 (82 mi)",(330) 624-8872,https://www.diehltoyotaofwooster.com/,137,5,4,WED 8:30 AM-6:00 PM MON 8:30 AM-8:00 PM THU 8:30 AM-8:00 PM TUE 8:30 AM-6:00 PM FRI 8:30 AM-6:00 PM SAT 9:00 AM-5:00 PM,Ohio,Tekion,+13308458117,,,franchise,(330) 845-8117,,https://www.google.com/maps/search/?api=1&query=Diehl%20Toyota%20of%20Wooster%201363%20W%20Old%20Lincoln%20Way%2C%20Wooster%2C%20OH%2044691%20%2882%20mi%29,Email address not found on website
"Randy Shirk' s Northpointe Auto Sales,Llc",https://www.cargurus.com/Cars/m-Randy-Shirk-s-Northpointe-Auto-SalesLlc-sp298505,"5505 N. Summit Street, Toledo, OH 43611 (41 mi)",(419) 827-5942,http://www.northpointeautosales.com,24,0,0,WED 9:00 AM-5:30 PM MON 9:00 AM-5:30 PM THU 9:00 AM-5:30 PM TUE 9:00 AM-5:30 PM FRI 9:00 AM-5:30 PM SAT 9:00 AM-3:00 PM,Ohio,,,,,private,(419) 729-2688,,https://www.google.com/maps/search/?api=1&query=Randy%20Shirk%27%20s%20Northpointe%20Auto%20Sales%2CLlc%205505%20N.%20Summit%20Street%2C%20Toledo%2C%20OH%2043611%20%2841%20mi%29,Website could not be loaded
#1 Cochran Chevrolet Buick GMC,https://www.cargurus.com/Cars/m-1-Cochran-Chevrolet-Buick-GMC-sp386700,"7997 Market Street, Youngstown, OH 44512 (83 mi)",Not Specified,https://www.cochrancars.com/,683,4,12,WED 10:00 AM-6:00 PM MON 10:00 AM-7:00 PM THU 10:00 AM-7:00 PM TUE 10:00 AM-6:00 PM FRI 10:00 AM-6:00 PM SAT 10:00 AM-4:00 PM,Ohio,,,,,franchise,,,https://www.google.com/maps/search/?api=1&query=%231%20Cochran%20Chevrolet%20Buick%20GMC%207997%20Market%20Street%2C%20Youngstown%2C%20OH%2044512%20%2883%20mi%29,Website could not be loaded
Alpha GMC of Mansfield,https://www.cargurus.com/Cars/m-Alpha-GMC-of-Mansfield-sp52083,"1400 Park Ave W, Mansfield, OH 44906 (41 mi)",(419) 658-7810,https://www.alphagmc.com/,115,5,2,WED 9:00 AM-6:00 PM MON 9:00 AM-7:00 PM THU 9:00 AM-7:15 PM TUE 9:00 AM-6:00 PM FRI 9:00 AM-5:00 PM SAT 9:00 AM-4:00 PM,Ohio,,,,,franchise,(419) 963-8957,,https://www.google.com/maps/search/?api=1&query=Alpha%20GMC%20of%20Mansfield%201400%20Park%20Ave%20W%2C%20Mansfield%2C%20OH%2044906%20%2841%20mi%29,Website could not be loaded
CarMax Akron,https://www.cargurus.com/Cars/m-CarMax-Akron-sp445590,"2940 Chenoweth Rd, Akron, OH 44312 (83 mi)",(469) 995-7016,https://www.carmax.com/,56,5,4,Not Specified,Ohio,,,,,private,(800) 519-1511,,https://www.google.com/maps/search/?api=1&query=CarMax%20Akron%202940%20Chenoweth%20Rd%2C%20Akron%2C%20OH%2044312%20%2883%20mi%29,Website could not be loaded
Nexus Drive Hub,https://www.cargurus.com/Cars/m-Nexus-Drive-Hub-sp461450,"6016 N Summit St, Toledo, OH 43611 (42 mi)",(419) 863-3813,https://www.nexusdrivehub.com/,12,0,0,WED 10:00 AM-5:00 PM MON 10:00 AM-5:00 PM THU 10:00 AM-5:00 PM TUE 10:00 AM-5:00 PM FRI 10:00 AM-6:00 PM,Ohio,,,,,private,(419) 622-8588,https://nexusdrivehub.com/,https://www.google.com/maps/search/?api=1&query=Nexus%20Drive%20Hub%206016%20N%20Summit%20St%2C%20Toledo%2C%20OH%2043611%20%2842%20mi%29,Website could not be loaded
#1 Cochran Cadillac Youngstown,https://www.cargurus.com/Cars/m-1-Cochran-Cadillac-Youngstown-sp51755,"7997 Market Street, Boardman, OH 44512 (83 mi)",Not Specified,Not Specified,32,3.5,6,WED 10:00 AM-6:00 PM MON 10:00 AM-7:00 PM THU 10:00 AM-7:00 PM TUE 10:00 AM-6:00 PM FRI 10:00 AM-6:00 PM SAT 10:00 AM-4:00 PM,Ohio,,,,,franchise,,,https://www.google.com/maps/search/?api=1&query=%231%20Cochran%20Cadillac%20Youngstown%207997%20Market%20Street%2C%20Boardman%2C%20OH%2044512%20%2883%20mi%29,No dealer website provided
Dutch Miller Ford of Ripley,https://www.cargurus.com/Cars/m-Dutch-Miller-Ford-of-Ripley-sp334226,"3315 Charleston Rd, Ripley, WV 25271 (83 mi)",(304) 652-5438,https://www.dutchmillercdjrofripley.com/,149,4.5,8,WED 9:00 AM-7:00 PM MON 9:00 AM-7:00 PM THU 9:00 AM-7:00 PM TUE 9:00 AM-7:00 PM FRI 9:00 AM-7:00 PM SAT 9:00 AM-6:00 PM,Ohio,,,,,franchise,(304) 514-7077,,https://www.google.com/maps/search/?api=1&query=Dutch%20Miller%20Ford%20of%20Ripley%203315%20Charleston%20Rd%2C%20Ripley%2C%20WV%2025271%20%2883%20mi%29,Website could not be loaded
Findlay Truck and RV Sales,https://www.cargurus.com/Cars/m-Findlay-Truck-and-RV-Sales-sp410107,"1333 Trenton Ave, Findlay, OH 45840 (42 mi)",Not Specified,Not Specified,33,5,1,WED 8:30 AM-6:00 PM MON 8:30 AM-8:00 PM THU 8:30 AM-8:00 PM TUE 8:30 AM-6:00 PM FRI 8:30 AM-6:00 PM SAT 8:30 AM-3:30 PM,Ohio,,,,,private,(419) 422-9797,http://www.findlaytruckrvsales.com/,https://www.google.com/maps/search/?api=1&query=Findlay%20Truck%20and%20RV%20Sales%201333%20Trenton%20Ave%2C%20Findlay%2C%20OH%2045840%20%2842%20mi%29,No dealer website provided
Cochran Ford Boardman,https://www.cargurus.com/Cars/m-Cochran-Ford-Boardman-sp206684,"7955 Market St, Youngstown, OH 44512 (83 mi)",(330) 943-0425,https://www.cochranfordboardman.com/,215,3.33,6,WED 10:00 AM-6:00 PM MON 10:00 AM-7:00 PM THU 10:00 AM-7:00 PM TUE 10:00 AM-6:00 PM FRI 10:00 AM-6:00 PM SAT 10:00 AM-4:00 PM,Ohio,,,,,franchise,(330) 295-2774,,https://www.google.com/maps/search/?api=1&query=Cochran%20Ford%20Boardman%207955%20Market%20St%2C%20Youngstown%2C%20OH%2044512%20%2883%20mi%29,Website could not be loaded
Ohio Car Mart,https://www.cargurus.com/Cars/m-Ohio-Car-Mart-sp441328,"1326 Lake Ave, Elyria, OH 44035 (42 mi)",(440) 586-4934,https://www.ohiocarmart.com/,38,5,4,WED 11:00 AM-6:00 PM MON 11:00 AM-6:00 PM THU 11:00 AM-6:00 PM TUE 11:00 AM-6:00 PM FRI 11:00 AM-6:00 PM SAT 10:00 AM-5:00 PM,Ohio,,,,,private,(440) 281-9426,,https://www.google.com/maps/search/?api=1&query=Ohio%20Car%20Mart%201326%20Lake%20Ave%2C%20Elyria%2C%20OH%2044035%20%2842%20mi%29,Website could not be loaded
Fairway Ford,https://www.cargurus.com/Cars/m-Fairway-Ford-sp57336,"366 West Main Street, Canfield, OH 44406 (83 mi)",(330) 913-1851,https://www.fairwayfordohio.com/,624,4.95,19,WED 8:00 AM-6:00 PM MON 8:00 AM-8:00 PM THU 8:00 AM-8:00 PM TUE 8:00 AM-6:00 PM FRI 8:00 AM-6:00 PM SAT 8:00 AM-4:00 PM,Ohio,,,,,franchise,(234) 287-8149,,https://www.google.com/maps/search/?api=1&query=Fairway%20Ford%20366%20West%20Main%20Street%2C%20Canfield%2C%20OH%2044406%20%2883%20mi%29,Website could not be loaded
PHD Auto Group,https://www.cargurus.com/Cars/m-PHD-Auto-Group-sp443865,"42015 N Ridge Rd, Elyria, OH 44035 (42 mi)",(440) 517-7596,https://phdautogroup.com/,118,3.88,8,WED 10:00 AM-7:00 PM MON 10:00 AM-7:00 PM THU 10:00 AM-7:00 PM TUE 10:00 AM-7:00 PM FRI 10:00 AM-7:00 PM SAT 10:00 AM-5:00 PM,Ohio,CarGurus Digital Deal,+14408364837,,,private,(440) 836-4837,,https://www.google.com/maps/search/?api=1&query=PHD%20Auto%20Group%2042015%20N%20Ridge%20Rd%2C%20Elyria%2C%20OH%2044035%20%2842%20mi%29,Email address not found on website
Sarchione Chevrolet Randolph,https://www.cargurus.com/Cars/m-Sarchione-Chevrolet-Randolph-sp353450,"1572 State Route 44, Randolph, OH 44265 (83 mi)",(330) 739-8403,http://www.sarchionechevrolet.com/,420,5,7,WED 8:00 AM-6:00 PM MON 8:00 AM-8:00 PM THU 8:00 AM-8:00 PM TUE 8:00 AM-6:00 PM FRI 8:00 AM-6:00 PM SAT 8:00 AM-3:00 PM,Ohio,,,,,franchise,(330) 325-9991,,https://www.google.com/maps/search/?api=1&query=Sarchione%20Chevrolet%20Randolph%201572%20State%20Route%2044%2C%20Randolph%2C%20OH%2044265%20%2883%20mi%29,Website could not be loaded
Kufleitner Chrysler Dodge Jeep RAM,https://www.cargurus.com/Cars/m-Kufleitner-Chrysler-Dodge-Jeep-RAM-sp440052,"7901 Market St, Youngstown, OH 44512 (83 mi)",Not Specified,Not Specified,387,5,1,WED 9:00 AM-6:00 PM MON 9:00 AM-8:00 PM THU 9:00 AM-8:00 PM TUE 9:00 AM-6:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-4:00 PM,Ohio,,,,,franchise,,,https://www.google.com/maps/search/?api=1&query=Kufleitner%20Chrysler%20Dodge%20Jeep%20RAM%207901%20Market%20St%2C%20Youngstown%2C%20OH%2044512%20%2883%20mi%29,No dealer website provided
Motor City LLC,https://www.cargurus.com/Cars/m-Motor-City-LLC-sp393038,"1740 Colorado Ave, Lorain, OH 44052 (42 mi)",(440) 271-3374,https://www.motorcityllc.com/,11,5,3,WED 9:00 AM-6:00 PM MON 9:00 AM-6:00 PM THU 9:00 AM-6:00 PM TUE 9:00 AM-6:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-6:00 PM,Ohio,,,,,private,(440) 674-6664,http://www.motorcityllc.com/,https://www.google.com/maps/search/?api=1&query=Motor%20City%20LLC%201740%20Colorado%20Ave%2C%20Lorain%2C%20OH%2044052%20%2842%20mi%29,Website could not be loaded
Wooster Chrysler Jeep Dodge Ram,https://www.cargurus.com/Cars/m-Wooster-Chrysler-Jeep-Dodge-Ram-sp298736,"2626 Cleveland Rd., Wooster, OH 44691 (83 mi)",(330) 944-4115,http://www.woosterdodgejeep.com,205,4.33,9,WED 9:00 AM-6:00 PM MON 9:00 AM-8:00 PM THU 9:00 AM-8:00 PM TUE 9:00 AM-6:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-5:00 PM,Ohio,,,,,franchise,(330) 621-5317,,https://www.google.com/maps/search/?api=1&query=Wooster%20Chrysler%20Jeep%20Dodge%20Ram%202626%20Cleveland%20Rd.%2C%20Wooster%2C%20OH%2044691%20%2883%20mi%29,Website could not be loaded
Findlay Chrysler,https://www.cargurus.com/Cars/m-Findlay-Chrysler-sp209345,"10305 U.S. 224, Findlay, OH 45840 (42 mi)",(419) 827-3501,https://www.findlaychrysler.com/,328,4.26,27,WED 9:00 AM-7:00 PM MON 9:00 AM-7:00 PM THU 9:00 AM-7:00 PM TUE 9:00 AM-7:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-3:00 PM,Ohio,,,,,franchise,(419) 423-1715,https://www.findlaychrysler.com/?utm_source=GMB&utm_medium=Organic&utm_campaign=website_link,https://www.google.com/maps/search/?api=1&query=Findlay%20Chrysler%2010305%20U.S.%20224%2C%20Findlay%2C%20OH%2045840%20%2842%20mi%29,Website could not be loaded
Ken Ganley Kia of Boardman,https://www.cargurus.com/Cars/m-Ken-Ganley-Kia-of-Boardman-sp327449,"7870 Market St, Youngstown, OH 44512 (83 mi)",Not Specified,Not Specified,292,5,1,WED 9:00 AM-6:00 PM MON 9:00 AM-9:00 PM THU 9:00 AM-9:00 PM TUE 9:00 AM-6:00 PM FRI 9:00 AM-6:00 PM SAT 10:00 AM-4:00 PM,Ohio,,,,,franchise,(234) 719-4832,https://www.kenganleykiaboardman.com/,https://www.google.com/maps/search/?api=1&query=Ken%20Ganley%20Kia%20of%20Boardman%207870%20Market%20St%2C%20Youngstown%2C%20OH%2044512%20%2883%20mi%29,No dealer website provided
Dynamite Auto Sales,https://www.cargurus.com/Cars/m-Dynamite-Auto-Sales-sp460962,"1841 Dorr St, Toledo, OH 43607 (42 mi)",(567) 223-2055,https://www.dynamiteas.com/,12,3,2,Not Specified,Ohio,,,,,private,(567) 336-9095,,https://www.google.com/maps/search/?api=1&query=Dynamite%20Auto%20Sales%201841%20Dorr%20St%2C%20Toledo%2C%20OH%2043607%20%2842%20mi%29,Website could not be loaded
Great Lakes Honda West,https://www.cargurus.com/Cars/m-Great-Lakes-Honda-West-sp59214,"823 Leona St, Elyria, OH 44035 (43 mi)",(440) 624-6566,https://www.glakeshondawest.com/,432,3.78,9,WED 9:00 AM-8:00 PM MON 9:00 AM-8:00 PM THU 9:00 AM-8:00 PM SUN 12:00 PM-4:00 PM TUE 9:00 AM-8:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-5:00 PM,Ohio,,,,,franchise,(440) 366-5501,,https://www.google.com/maps/search/?api=1&query=Great%20Lakes%20Honda%20West%20823%20Leona%20St%2C%20Elyria%2C%20OH%2044035%20%2843%20mi%29,Website could not be loaded
Fox Auto Sales,https://www.cargurus.com/Cars/m-Fox-Auto-Sales-sp462593,"2822 Golden Mile Hwy, Pittsburgh, PA 15239 (83 mi)",(724) 676-1844,https://www.foxautosalespa.com/,3,5,1,WED 10:00 AM-5:00 PM MON 10:00 AM-5:00 PM THU 10:00 AM-5:00 PM TUE 10:00 AM-5:00 PM FRI 10:00 AM-5:00 PM SAT 11:00 AM-3:00 PM,Ohio,,+17245162051,foxautosale@gmail.com,,private,(724) 516-2051,,https://www.google.com/maps/search/?api=1&query=Fox%20Auto%20Sales%202822%20Golden%20Mile%20Hwy%2C%20Pittsburgh%2C%20PA%2015239%20%2883%20mi%29,Website provider not detected on site
Elyria Hyundai,https://www.cargurus.com/Cars/m-Elyria-Hyundai-sp65830,"845 Leona St, Elyria, OH 44035 (43 mi)",Not Specified,Not Specified,236,5,1,WED 9:00 AM-6:00 PM MON 9:00 AM-9:00 PM THU 9:00 AM-9:00 PM TUE 9:00 AM-6:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-6:00 PM,Ohio,,,,,franchise,(440) 324-7700,https://www.elyriahyundai.com/?utm_source=gmb&utm_medium=organic,https://www.google.com/maps/search/?api=1&query=Elyria%20Hyundai%20845%20Leona%20St%2C%20Elyria%2C%20OH%2044035%20%2843%20mi%29,No dealer website provided
Volkswagen of Boardman,https://www.cargurus.com/Cars/m-Volkswagen-of-Boardman-sp290781,"7850 Market St, Youngstown, OH 44512 (83 mi)",Not Specified,Not Specified,167,0,0,WED 10:00 AM-6:00 PM MON 10:00 AM-7:00 PM THU 10:00 AM-7:00 PM TUE 10:00 AM-6:00 PM FRI 10:00 AM-6:00 PM SAT 9:00 AM-4:00 PM,Ohio,,,,,franchise,(330) 737-2434,https://www.prestonvw.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,https://www.google.com/maps/search/?api=1&query=Volkswagen%20of%20Boardman%207850%20Market%20St%2C%20Youngstown%2C%20OH%2044512%20%2883%20mi%29,No dealer website provided
Yark Toyota,https://www.cargurus.com/Cars/m-Yark-Toyota-sp54661,"1377 Conant Street, Maumee, OH 43537 (43 mi)",Not Specified,Not Specified,231,4,1,WED 7:30 AM-6:00 PM MON 7:30 AM-8:00 PM THU 7:30 AM-8:00 PM TUE 7:30 AM-6:00 PM FRI 7:30 AM-6:00 PM SAT 7:30 AM-5:00 PM,Ohio,,,,,franchise,(419) 893-5000,https://www.yarktoyota.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness+,https://www.google.com/maps/search/?api=1&query=Yark%20Toyota%201377%20Conant%20Street%2C%20Maumee%2C%20OH%2043537%20%2843%20mi%29,No dealer website provided
#1 Cochran Nissan Boardman,https://www.cargurus.com/Cars/m-1-Cochran-Nissan-Boardman-sp65833,"7809 Market St, Youngstown, OH 44512 (83 mi)",(330) 778-9591,https://www.cochrannissanboardman.com/?utm_source=CarGurus&utm_medium=referral,182,3,2,WED 10:00 AM-6:00 PM MON 10:00 AM-7:00 PM THU 10:00 AM-7:00 PM TUE 10:00 AM-6:00 PM FRI 10:00 AM-6:00 PM SAT 10:00 AM-4:00 PM,Ohio,,,,,franchise,(330) 621-5389,,https://www.google.com/maps/search/?api=1&query=%231%20Cochran%20Nissan%20Boardman%207809%20Market%20St%2C%20Youngstown%2C%20OH%2044512%20%2883%20mi%29,Website could not be loaded
Jim White Honda,https://www.cargurus.com/Cars/m-Jim-White-Honda-sp59209,"1505 Reynolds Rd, Maumee, OH 43537 (43 mi)",(419) 506-5353,https://www.jimwhitehonda.com/,287,5,2,WED 9:00 AM-6:00 PM MON 9:00 AM-9:00 PM THU 9:00 AM-9:00 PM TUE 9:00 AM-6:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-5:00 PM,Ohio,,,,,franchise,(420) 731-7736,,https://www.google.com/maps/search/?api=1&query=Jim%20White%20Honda%201505%20Reynolds%20Rd%2C%20Maumee%2C%20OH%2043537%20%2843%20mi%29,Website could not be loaded
M&C Auto Sales,https://www.cargurus.com/Cars/m-M-C-Auto-Sales-sp308109,"4504 Bennett Rd, Toledo, OH 43612 (43 mi)",Not Specified,Not Specified,28,0,0,Not Specified,Ohio,,,,,private,(419) 478-6088,http://www.mandcautosales.com/,https://www.google.com/maps/search/?api=1&query=M%20and%20C%20Auto%20Sales%204504%20Bennett%20Rd%2C%20Toledo%2C%20OH%2043612%20%2843%20mi%29,No dealer website provided
Sarchione Ford,https://www.cargurus.com/Cars/m-Sarchione-Ford-sp57331,"1668 State Route 44, Randolph, OH 44265 (83 mi)",(330) 594-8114,http://www.sarchioneford.com/,323,3.67,3,WED 8:00 AM-6:00 PM MON 8:00 AM-8:00 PM THU 8:00 AM-8:00 PM TUE 8:00 AM-6:00 PM FRI 8:00 AM-6:00 PM SAT 8:00 AM-3:00 PM,Ohio,,,,,franchise,(330) 325-9918,,https://www.google.com/maps/search/?api=1&query=Sarchione%20Ford%201668%20State%20Route%2044%2C%20Randolph%2C%20OH%2044265%20%2883%20mi%29,Website could not be loaded
Charlie's Dodge Chrysler Jeep Ram,https://www.cargurus.com/Cars/m-Charlies-Dodge-Chrysler-Jeep-Ram-sp298491,"725 Illinois Avenue, Maumee, OH 43537 (43 mi)",Not Specified,Not Specified,210,5,2,WED 9:00 AM-6:00 PM MON 9:00 AM-9:00 PM THU 9:00 AM-9:00 PM TUE 9:00 AM-6:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-4:00 PM,Ohio,,,,,franchise,(419) 893-0241,https://www.charliesdodge.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,https://www.google.com/maps/search/?api=1&query=Charlie%27s%20Dodge%20Chrysler%20Jeep%20Ram%20725%20Illinois%20Avenue%2C%20Maumee%2C%20OH%2043537%20%2843%20mi%29,No dealer website provided
Haus Auto Group,https://www.cargurus.com/Cars/m-Haus-Auto-Group-sp276616,"4141 Boardman Canfield Rd, Canfield, OH 44406 (83 mi)",(330) 537-1747,https://www.hausautogroup.com,61,4.89,9,WED 9:00 AM-6:00 PM MON 9:00 AM-8:00 PM THU 9:00 AM-8:00 PM TUE 9:00 AM-6:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-3:00 PM,Ohio,,,,,private,(420) 731-7736,,https://www.google.com/maps/search/?api=1&query=Haus%20Auto%20Group%204141%20Boardman%20Canfield%20Rd%2C%20Canfield%2C%20OH%2044406%20%2883%20mi%29,Website could not be loaded
The Car Company,https://www.cargurus.com/Cars/m-The-Car-Company-sp308067,"851 S Main St, Baltimore, OH 43105 (83 mi)",(740) 218-2799,https://thecarcompanyonline.com/,33,5,3,WED 9:00 AM-6:00 PM MON 9:00 AM-6:00 PM THU 9:00 AM-6:00 PM TUE 9:00 AM-6:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-4:00 PM,Ohio,,,,,private,(740) 862-8900,http://www.thecarcompanyonline.com/,https://www.google.com/maps/search/?api=1&query=The%20Car%20Company%20851%20S%20Main%20St%2C%20Baltimore%2C%20OH%2043105%20%2883%20mi%29,Website could not be loaded
